Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Iniciando en programacion,Libros,57400,3500,28/10/2021,Pedro Gomez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Armario,Muebles,483600,26100,14/01/2023,Mariana Herrera,Cali,5,Nequi,1,3.43722,-76.5225
Celular ABXY,Electronicos,929600,54300,7/11/2021,Lucas Olivera,Leticia,1,Tarjeta de credito,1,-4.21528,-69.94056
Impresora,Electronicos,316400,17200,7/10/2020,Pedro Gomez,Bogota,4,Tarjeta de credito,5,4.60971,-74.08175
Cama king,Muebles,551000,31700,15/04/2020,Felipe Santos,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Mesa de centro,Muebles,146800,8200,6/9/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Pandereta,Instrumentos musicales,96300,5800,8/2/2023,Mariana Herrera,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Iniciando en programacion,Libros,47000,2900,19/11/2022,Camila Rivera,Pereira,3,Tarjeta de credito,1,4.81333,-75.69611
Guitarra acustica,Instrumentos musicales,237600,12900,1/1/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Bloques de construccion,Juguetes,34700,0,19/11/2021,Blanca Ramirez,Medellin,4,Tarjeta de credito,6,6.25184,-75.56359
Olla de presion,Articulos para el hogar,76900,4600,11/6/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de comedor,Muebles,335200,16000,17/11/2022,Izabela de Leon,Cali,4,Nequi,1,3.43722,-76.5225
Muneca bebe,Juguetes,51200,900,12/7/2020,Juan Fernandez,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,246300,13500,5/3/2022,Juan Fernandez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Kit de bancas,Muebles,326700,17600,12/1/2020,Santiago Silva,Pereira,5,Nequi,1,4.81333,-75.69611
TV LED UHD 4K,Electronicos,1957000,104900,9/1/2021,Rafael Acosta,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Ajedrez de madera,Juguetes,36000,0,5/6/2022,Santiago Silva,Bucaramanga,4,Nequi,1,7.12539,-73.1198
Celular ABXY,Electronicos,1051700,56200,12/5/2020,Juliana Costa,Pereira,5,Tarjeta de credito,1,4.81333,-75.69611
Smartwatch,Electronicos,131100,7600,23/03/2020,Santiago Silva,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Smartwatch,Electronicos,130400,5100,25/03/2022,Felipe Santos,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Auriculares,Electronicos,77900,4400,27/12/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Modelado predictivo,Libros,54400,3100,17/04/2022,Felipe Santos,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Ciencia de datos con Python,Libros,63100,3800,23/02/2022,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,54000,8700,22/09/2020,Juliana Costa,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,11200,1000,23/01/2023,Lucas Olivera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Microondas,Electrodomesicos,580200,31300,17/02/2020,Camila Rivera,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Celular ABXY,Electronicos,1332000,69100,28/05/2021,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
TV LED UHD 4K,Electronicos,1944800,104000,22/11/2020,Juliana Costa,Bucaramanga,4,Nequi,1,7.12539,-73.1198
Balon de voleibol,Deportes y diversion,39600,2600,15/09/2022,Pedro Gomez,Medellin,4,Tarjeta de credito,3,6.25184,-75.56359
Bicicleta,Deportes y diversion,637800,32200,7/8/2022,Juan Fernandez,Soacha,1,Tarjeta de credito,1,4.57937,-74.21682
Dashboards con Power BI,Libros,35300,2100,5/5/2022,Angel Rodriguez,Bucaramanga,5,Tarjeta de credito,1,7.12539,-73.1198
Armario,Muebles,492900,24400,18/03/2020,Mariana Herrera,Cocuta,5,Nequi,1,7.89391,-72.50782
Balon de baloncesto,Deportes y diversion,61600,3500,17/10/2020,Blanca Ramirez,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Mochila,Deportes y diversion,98300,3400,15/06/2022,Angel Rodriguez,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Mesa de noche,Muebles,315800,15000,18/12/2021,Blanca Ramirez,Medellin,3,Tarjeta de credito,3,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,412700,22200,13/10/2020,Santiago Silva,Bogota,4,Tarjeta de credito,7,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1024000,54700,21/08/2021,Izabela de Leon,Cocuta,5,Tarjeta de credito,3,7.89391,-72.50782
Bicicleta,Deportes y diversion,671600,43600,14/11/2021,Izabela de Leon,Bogota,4,Tarjeta de credito,4,4.60971,-74.08175
Dashboards con Power BI,Libros,29300,1800,24/04/2021,Santiago Silva,Medellin,4,Tarjeta de credito,6,6.25184,-75.56359
Secadora de ropa,Electrodomesicos,1378400,73600,2/12/2021,Beatriz Morales,Cali,1,Tarjeta de credito,10,3.43722,-76.5225
Silla de oficina,Muebles,269700,12500,28/02/2020,Santiago Silva,Medellin,5,Nequi,1,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,48400,2800,23/09/2022,Pedro Gomez,Cartagena,5,Tarjeta de credito,1,10.39972,-75.51444
Auriculares con microfono,Electronicos,75200,4500,16/04/2021,Maria Alfonso,Bogota,5,Nequi,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,73800,4400,23/10/2021,Santiago Silva,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Ajedrez de madera,Juguetes,37100,2400,15/03/2021,Angel Rodriguez,Medellin,4,Tarjeta de credito,4,6.25184,-75.56359
Bicicleta,Deportes y diversion,696100,35300,1/8/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,8100,800,16/05/2020,Juliana Costa,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Estufa,Electrodomesicos,880500,54800,21/10/2022,Camila Rivera,Bogota,4,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,254400,11700,7/4/2020,Mariana Herrera,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,767000,45500,2/5/2022,Beatriz Morales,Medellin,2,Tarjeta de credito,1,6.25184,-75.56359
Vaso termico,Deportes y diversion,39800,2300,17/09/2022,Izabela de Leon,Cartagena,4,Tarjeta de credito,2,10.39972,-75.51444
Iniciando en programacion,Libros,42900,3300,21/11/2021,Mariana Herrera,Bogota,5,Nequi,1,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,854700,47900,17/03/2022,Santiago Silva,Cartagena,5,Tarjeta de credito,1,10.39972,-75.51444
Balon de baloncesto,Deportes y diversion,39700,2300,22/01/2023,Pedro Gomez,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,8200,1100,10/2/2022,Pedro Gomez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Cama king,Muebles,548000,29400,25/06/2022,Juliana Costa,Riohacha,5,Tarjeta de credito,3,11.54444,-72.90722
Pandereta,Instrumentos musicales,88400,2900,18/02/2023,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,672600,34000,6/1/2022,Felipe Santos,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Bateria,Instrumentos musicales,861700,46300,7/2/2021,Maria Alfonso,Pereira,1,Tarjeta de credito,7,4.81333,-75.69611
Refrigerador,Electrodomesicos,1833200,98000,9/8/2022,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,52700,1000,17/09/2020,Rafael Acosta,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Tablet ABXY,Electronicos,1642900,85700,24/11/2021,Rafael Acosta,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,23900,3600,13/11/2020,Blanca Ramirez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Sofa reclinable,Muebles,678500,36500,7/3/2020,Lucas Olivera,Bogota,2,Tarjeta de credito,10,4.60971,-74.08175
Armario,Muebles,495500,24600,3/12/2021,Maria Alfonso,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Pandereta,Instrumentos musicales,59100,1300,3/4/2021,Juan Fernandez,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Sofa reclinable,Muebles,741300,44200,6/9/2020,Juan Fernandez,Leticia,5,Tarjeta de credito,5,-4.21528,-69.94056
Bateria,Instrumentos musicales,961200,49400,18/02/2023,Blanca Ramirez,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Vaso termico,Deportes y diversion,53400,1000,18/05/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de centro,Muebles,133000,7500,2/9/2020,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Asistente virtual,Electronicos,203900,9000,5/12/2021,Camila Rivera,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Iphone 15,Electronicos,2354500,125600,24/02/2022,Lucas Olivera,Cali,5,Nequi,1,3.43722,-76.5225
Pandereta,Instrumentos musicales,43800,3000,20/01/2023,Camila Rivera,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,15900,5600,29/04/2020,Maria Alfonso,Pereira,5,Nequi,1,4.81333,-75.69611
Cama box,Muebles,400900,19500,9/2/2023,Juliana Costa,Bogota,3,Tarjeta de credito,2,4.60971,-74.08175
Auriculares con microfono,Electronicos,186000,8100,23/10/2020,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Vaso termico,Deportes y diversion,23800,1700,28/01/2020,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2143800,121000,19/06/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,48100,800,20/03/2021,Rafael Acosta,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Bateria,Instrumentos musicales,1043400,53700,24/01/2020,Beatriz Morales,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Smart TV,Electronicos,1593100,83000,25/05/2021,Pedro Gomez,Bogota,4,Tarjeta de credito,6,4.60971,-74.08175
Dashboards con Power BI,Libros,28600,0,6/2/2020,Pedro Gomez,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Cubo magico 8x8,Juguetes,19700,1300,6/3/2022,Angel Rodriguez,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Estufa,Electrodomesicos,704700,35700,8/8/2022,Juan Fernandez,Cocuta,5,Tarjeta de credito,5,7.89391,-72.50782
Cama box,Muebles,485500,31700,26/08/2021,Santiago Silva,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Mesa de noche,Muebles,284300,15500,20/10/2022,Juan Fernandez,Medellin,5,Tarjeta de credito,8,6.25184,-75.56359
Lavadora de ropa,Electrodomesicos,1340600,72100,14/03/2020,Angel Rodriguez,Bogota,5,Nequi,1,4.60971,-74.08175
Set de vasos,Articulos para el hogar,25600,0,13/03/2023,Mariana Herrera,Riohacha,5,Tarjeta de credito,8,11.54444,-72.90722
Lavadora de ropa,Electrodomesicos,1226000,65500,2/7/2021,Mariana Herrera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Celular ABXY,Electronicos,708000,38100,17/07/2020,Lucas Olivera,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Set de ollas,Articulos para el hogar,92700,5100,17/02/2020,Izabela de Leon,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2155400,113000,23/03/2020,Maria Alfonso,Cartagena,1,Tarjeta de credito,2,10.39972,-75.51444
Estufa,Electrodomesicos,736400,41600,24/05/2020,Pedro Gomez,Pereira,5,Tarjeta de credito,8,4.81333,-75.69611
Bicicleta,Deportes y diversion,432800,23400,13/10/2020,Blanca Ramirez,Leticia,5,Nequi,1,-4.21528,-69.94056
Auriculares con microfono,Electronicos,134800,7400,24/04/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Muneca bebe,Juguetes,59000,3400,1/6/2021,Lucas Olivera,Medellin,5,Tarjeta de debito,1,6.25184,-75.56359
Bicicleta,Deportes y diversion,245400,13300,10/5/2021,Blanca Ramirez,Bogota,1,Tarjeta de credito,3,4.60971,-74.08175
Cama box,Muebles,352100,16900,30/04/2020,Lucas Olivera,Bogota,5,Nequi,1,4.60971,-74.08175
Bicicleta,Deportes y diversion,622800,33600,21/01/2021,Juan Fernandez,Manizales,5,Tarjeta de credito,1,5.06889,-75.51738
Asistente virtual,Electronicos,241400,19700,2/9/2022,Juliana Costa,Cali,1,Tarjeta de credito,6,3.43722,-76.5225
Set de vasos,Articulos para el hogar,28100,2200,1/1/2022,Izabela de Leon,Medellin,4,Tarjeta de credito,4,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2173600,113900,14/12/2022,Felipe Santos,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,81800,5000,17/08/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Smart TV,Electronicos,1158200,59900,15/05/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,51200,900,1/7/2020,Izabela de Leon,Riohacha,4,Cupon,1,11.54444,-72.90722
Set de vasos,Articulos para el hogar,21000,0,25/05/2021,Maria Alfonso,Bogota,5,Nequi,1,4.60971,-74.08175
Set de vasos,Articulos para el hogar,41200,4600,7/12/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Carrito de control remoto,Juguetes,54800,1100,12/8/2020,Juan Fernandez,Santa Marta,5,Cupon,1,11.24079,-74.19904
Iphone 15,Electronicos,2242600,119600,12/12/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,7,4.60971,-74.08175
Refrigerador,Electrodomesicos,1720600,89800,16/04/2020,Camila Rivera,Pereira,5,Tarjeta de credito,1,4.81333,-75.69611
Auriculares con microfono,Electronicos,166300,9100,24/05/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Carrito de control remoto,Juguetes,89900,5500,11/3/2021,Mariana Herrera,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Bicicleta,Deportes y diversion,334400,18200,19/12/2020,Pedro Gomez,Bogota,3,Tarjeta de credito,6,4.60971,-74.08175
Cubo magico 8x8,Juguetes,21800,0,11/3/2023,Maria Alfonso,Medellin,1,Nequi,1,6.25184,-75.56359
Cama box,Muebles,691500,35000,20/11/2022,Juan Fernandez,Bogota,5,Cupon,1,4.60971,-74.08175
Impresora,Electronicos,359300,17300,9/3/2020,Juliana Costa,Santa Marta,1,Nequi,1,11.24079,-74.19904
Cuberteria,Articulos para el hogar,33800,0,8/6/2022,Rafael Acosta,Bogota,1,Tarjeta de credito,6,4.60971,-74.08175
Mesa de comedor,Muebles,161200,15800,18/04/2020,Juan Fernandez,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Mesa de noche,Muebles,319900,15200,18/01/2020,Izabela de Leon,Cali,5,Tarjeta de credito,5,3.43722,-76.5225
Auriculares con microfono,Electronicos,45800,0,20/06/2020,Lucas Olivera,Pereira,4,Tarjeta de credito,3,4.81333,-75.69611
Modelado predictivo,Libros,46000,3100,14/11/2020,Camila Rivera,Bogota,4,Tarjeta de credito,9,4.60971,-74.08175
Microondas,Electrodomesicos,502200,24900,29/07/2022,Juliana Costa,Medellin,1,Nequi,1,6.25184,-75.56359
Olla de presion,Articulos para el hogar,53700,3100,5/8/2020,Pedro Gomez,Santa Marta,5,Tarjeta de credito,9,11.24079,-74.19904
Cuerda para saltar,Deportes y diversion,9700,0,20/06/2021,Pedro Gomez,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,321600,17300,23/09/2020,Izabela de Leon,Bogota,5,Nequi,1,4.60971,-74.08175
Microondas,Electrodomesicos,350700,18900,24/02/2020,Santiago Silva,Medellin,5,Nequi,1,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,65100,8100,13/06/2021,Felipe Santos,Barranquilla,4,Tarjeta de credito,1,10.96854,-74.78132
Smart TV,Electronicos,1449100,75400,3/7/2022,Santiago Silva,Cali,3,Nequi,1,3.43722,-76.5225
Juego de mesa,Juguetes,209700,11900,13/07/2022,Felipe Santos,Bogota,5,Nequi,1,4.60971,-74.08175
Kit de bancas,Muebles,252000,11600,21/06/2020,Juan Fernandez,Cali,5,Nequi,1,3.43722,-76.5225
Dinosaurio Rex,Juguetes,16700,0,14/06/2020,Izabela de Leon,Santa Marta,3,Tarjeta de debito,1,11.24079,-74.19904
Asistente virtual,Electronicos,180900,10000,1/12/2022,Beatriz Morales,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Mesa de centro,Muebles,118000,4500,17/10/2022,Juan Fernandez,Barranquilla,5,Tarjeta de credito,1,10.96854,-74.78132
Cubo magico 8x8,Juguetes,9500,0,5/1/2020,Pedro Gomez,Barranquilla,5,Nequi,1,10.96854,-74.78132
Carrito de control remoto,Juguetes,62500,4000,2/1/2021,Izabela de Leon,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
TV LED UHD 4K,Electronicos,1627000,86800,17/10/2020,Blanca Ramirez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Cuerda para saltar,Deportes y diversion,19800,1800,30/09/2022,Angel Rodriguez,Bogota,5,Tarjeta de debito,1,4.60971,-74.08175
Bicicleta,Deportes y diversion,580300,31300,1/4/2021,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Celular ABXY,Electronicos,854600,47900,26/03/2023,Blanca Ramirez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Set de ollas,Articulos para el hogar,79000,4900,10/10/2022,Camila Rivera,Cali,2,Tarjeta de credito,8,3.43722,-76.5225
Ajedrez de madera,Juguetes,27700,1900,15/06/2022,Angel Rodriguez,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Juego de mesa,Juguetes,201100,11100,22/01/2022,Blanca Ramirez,Bogota,1,Nequi,1,4.60971,-74.08175
Bateria,Instrumentos musicales,384400,26300,29/10/2021,Maria Alfonso,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Smartwatch,Electronicos,199900,15400,10/7/2022,Lucas Olivera,Bogota,5,Nequi,1,4.60971,-74.08175
Impresora,Electronicos,268100,14700,6/9/2021,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,25900,1900,9/2/2022,Santiago Silva,Bogota,3,Tarjeta de credito,3,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,329600,17800,13/02/2023,Juliana Costa,Pasto,2,Nequi,1,1.21361,-77.28111
Olla de presion,Articulos para el hogar,77700,2300,28/01/2020,Angel Rodriguez,Medellin,5,Cupon,1,6.25184,-75.56359
Cama box,Muebles,637200,34300,10/12/2020,Beatriz Morales,Bogota,5,Nequi,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2883700,153900,11/5/2022,Santiago Silva,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
Ajedrez de madera,Juguetes,22400,0,6/9/2021,Blanca Ramirez,Pereira,5,Tarjeta de credito,8,4.81333,-75.69611
Auriculares,Electronicos,115600,8500,3/1/2020,Beatriz Morales,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Set de ollas,Articulos para el hogar,105000,5800,7/1/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Pandereta,Instrumentos musicales,85000,2700,16/03/2023,Blanca Ramirez,Santa Marta,5,Tarjeta de credito,1,11.24079,-74.19904
Smartwatch,Electronicos,135100,7600,11/10/2020,Maria Alfonso,Riohacha,4,Tarjeta de credito,10,11.54444,-72.90722
Pandereta,Instrumentos musicales,58400,1300,17/04/2020,Juan Fernandez,Medellin,5,Nequi,1,6.25184,-75.56359
Mochila,Deportes y diversion,112300,4200,28/04/2020,Lucas Olivera,Pereira,1,Tarjeta de credito,10,4.81333,-75.69611
Iphone 15,Electronicos,2278500,121500,14/02/2022,Pedro Gomez,Bogota,3,Tarjeta de credito,8,4.60971,-74.08175
Ajedrez de madera,Juguetes,31200,2100,19/09/2020,Izabela de Leon,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Mesa de centro,Muebles,206400,11200,24/05/2021,Camila Rivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Refrigerador,Electrodomesicos,1739700,90800,19/04/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Refrigerador,Electrodomesicos,2358100,123800,29/03/2020,Lucas Olivera,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Muneca bebe,Juguetes,48000,2800,28/01/2020,Juan Fernandez,Bogota,4,Tarjeta de credito,4,4.60971,-74.08175
Iphone 15,Electronicos,1820100,97300,6/2/2021,Beatriz Morales,Leticia,5,Tarjeta de credito,8,-4.21528,-69.94056
Cuerda para saltar,Deportes y diversion,21600,0,9/4/2020,Juan Fernandez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Celular ABXY,Electronicos,887600,47700,17/01/2022,Felipe Santos,Cali,5,Tarjeta de debito,1,3.43722,-76.5225
Refrigerador,Electrodomesicos,1468300,78600,31/01/2020,Santiago Silva,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Celular ABXY,Electronicos,1221000,65200,15/10/2021,Angel Rodriguez,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Estufa,Electrodomesicos,903000,46300,26/02/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1476300,78800,15/11/2021,Maria Alfonso,Pereira,3,Tarjeta de credito,6,4.81333,-75.69611
Set de vasos,Articulos para el hogar,41200,0,28/07/2021,Maria Alfonso,Bogota,4,Tarjeta de credito,4,4.60971,-74.08175
Estufa,Electrodomesicos,425500,20800,5/7/2021,Izabela de Leon,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Bicicleta,Deportes y diversion,252800,19300,21/01/2022,Mariana Herrera,Pereira,5,Nequi,1,4.81333,-75.69611
Bloques de construccion,Juguetes,43300,2700,6/9/2020,Camila Rivera,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Muneca bebe,Juguetes,41000,3400,6/2/2021,Blanca Ramirez,Cali,5,Tarjeta de credito,10,3.43722,-76.5225
Balon de baloncesto,Deportes y diversion,65900,3900,20/11/2020,Juliana Costa,Medellin,1,Tarjeta de credito,6,6.25184,-75.56359
Dashboards con Power BI,Libros,26900,1800,13/05/2020,Rafael Acosta,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Mochila,Deportes y diversion,90000,3000,10/1/2020,Lucas Olivera,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Iphone 15,Electronicos,2382100,127100,13/04/2022,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cuberteria,Articulos para el hogar,43300,2800,31/10/2021,Juan Fernandez,Bogota,4,Nequi,1,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1053700,56500,27/12/2020,Izabela de Leon,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Olla de presion,Articulos para el hogar,72100,4500,3/1/2020,Santiago Silva,Medellin,1,Tarjeta de credito,4,6.25184,-75.56359
Cama king,Muebles,830300,42400,5/10/2020,Beatriz Morales,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Bateria,Instrumentos musicales,825300,44200,18/08/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,951500,55300,5/9/2022,Izabela de Leon,Pereira,4,Tarjeta de credito,10,4.81333,-75.69611
TV LED UHD 4K,Electronicos,2250000,118000,30/08/2021,Mariana Herrera,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Pandereta,Instrumentos musicales,45300,2600,1/10/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Set de vasos,Articulos para el hogar,27100,1800,3/9/2021,Angel Rodriguez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Juego de mesa,Juguetes,113500,8400,2/8/2022,Felipe Santos,Bogota,3,Tarjeta de credito,2,4.60971,-74.08175
